MicrobeID,Phylum,Kingdom,Host,Oxygen Requirement
Afipia_birgiae_34632,Proteobacteria,Bacteria,Human,0
Aggregatibacter_aphrophilus_ATCC_33389,Proteobacteria,Bacteria,Human,Facultative anaerobic
Aggregatibacter_aphrophilus_F0387,Proteobacteria,Bacteria,Human,Facultative anaerobic
Aggregatibacter_aphrophilus_NJ8700,Proteobacteria,Bacteria,Human,Facultative anaerobic
Aggregatibacter_aphrophilus_W10433,Proteobacteria,Bacteria,Human,Facultative anaerobic
Aggregatibacter_segnis_933_AAPH_107_59761_2565235,Proteobacteria,Bacteria,Human,Facultative anaerobic
Aggregatibacter_segnis_ATCC_33393,Proteobacteria,Bacteria,Human,Facultative anaerobic
Agrobacterium_fabrum_str_C58,Proteobacteria,Bacteria,Human,Aerobe
Agrobacterium_tumefaciens_CCNWGS0286,Proteobacteria,Bacteria,Human,0
Agrobacterium_tumefaciens_F2,Proteobacteria,Bacteria,Human,0
Agrobacterium_tumefaciens_str_Cherry_2E_2_2,Proteobacteria,Bacteria,Human,0
Akkermansia_muciniphila_ATCC_BAA_835,Verrucomicrobia,Bacteria,Human,Obligate anaerobe
Akkermansia_muciniphila_YL44,Verrucomicrobia,Bacteria,Human,Obligate anaerobe
Akkermansia_sp_KLE1797,Verrucomicrobia,Bacteria,Human,0
Akkermansia_sp_KLE1798,Verrucomicrobia,Bacteria,Human,0
Alcaligenes_faecalis_NBIB_017,Proteobacteria,Bacteria,Human,Aerobe
Alcaligenes_faecalis_subsp_faecalis_NBRC_13111,Proteobacteria,Bacteria,Human,Aerobe
Alcaligenes_faecalis_subsp_faecalis_NCIB_8687,Proteobacteria,Bacteria,Human,Aerobe
Alcaligenes_faecalis_ZD02,Proteobacteria,Bacteria,Human,Aerobe
Aliivibrio_fischeri_ES114,Proteobacteria,Bacteria,Human,Facultative
Aliivibrio_fischeri_MJ11,Proteobacteria,Bacteria,Human,Facultative
Aliivibrio_salmonicida_LFI1238,Proteobacteria,Bacteria,Human,Facultative
Alistipes_finegoldii_DSM_17242,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_ihumii_AP11,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_indistinctus_ERR2221377,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_indistinctus_YIT_12060,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_nov_ERR2221210,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_nov_ERR2221392,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_obesi_isolate_ph8,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_DSM_19147,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_ERR1022348,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_ERR1022461,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_ERR1203947,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_ERR1204041,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_ERR2221102,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_ERR2230089,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_onderdonkii_ERR2230093,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_provencensis_DSM_102308,Bacteroidetes,Bacteria,Human,
Alistipes_putredinis_DSM_17216,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_senegalensis_JC50,Bacteroidetes,Bacteria,Mouse,Obligate anaerobe
Alistipes_shahii_ERR2221103,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_shahii_ERR2221307,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_shahii_ERR2221376,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_shahii_WAL_8301,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_sp_AL_1,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_sp_cv1_ERR1022444,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_sp_HGB5,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_timonensis_ERR2221390,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alistipes_timonensis_JC136,Bacteroidetes,Bacteria,Human,Obligate anaerobe
Alkalibaculum_bacchi_DSM_22112_Ga0244545_101,Firmicutes,Bacteria,Human,Anaerobe
Alkaliphilus_transvaalensis_ATCC_700919,Firmicutes,Bacteria,Mouse,0
Allobaculum_stercoricanis_DSM_13633,Firmicutes,Bacteria,Mouse,Anaerobe
Alloiococcus_otitis_ATCC_51267,Firmicutes,Bacteria,Human,0
Alloprevotella_rava_F0323,Bacteroidetes,Bacteria,Human,Anaerobe
Alloprevotella_tannerae_ATCC_51259,Bacteroidetes,Bacteria,Human,Anaerobe
Alloscardovia_omnicolens_1036_GVAG_103_587_17548_30_31,Actinobacteria,Bacteria,Human,Anaerobe
Alloscardovia_omnicolens_DSM_21503,Actinobacteria,Bacteria,Human,Anaerobe
Alloscardovia_omnicolens_F0580,Actinobacteria,Bacteria,Human,Anaerobe
Amazonia_massiliensis_MS4,unclassified Bacteria,Bacteria,Human,
Aminivibrio_pyruvatiphilus_DSM_25964,Synergistetes,Bacteria,Human,Anaerobe
Anaerobacillus_macyae_DSM_16346,Firmicutes,Bacteria,Human,Obligate anaerobe
Anaerobaculum_hydrogeniformans_OS1_ATCC_BAA_1850,Synergistetes,Bacteria,Human,Anaerobe
Anaerobiospirillum_succiniciproducens_DSM_640001,Proteobacteria,Bacteria,Human,Anaerobe
Anaerococcus_hydrogenalis_ACS_025_V_Sch4,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_hydrogenalis_DSM_7454,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_jeddahensis_DSM_100537,Firmicutes,Bacteria,Human,
Anaerococcus_lactolyticus_ATCC_51172,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_lactolyticus_S7_1_13,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_obesiensis_ph10,Firmicutes,Bacteria,Human,0
Anaerococcus_prevotii_ACS_065_V_Col13,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_prevotii_DSM_20548,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_rubeinfantis_DSM_101186,Firmicutes,Bacteria,Human,
Anaerococcus_senegalensis_JC48,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_tetradius_ATCC_35098,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_tetradius_MJR8151,Firmicutes,Bacteria,Human,Anaerobe
Anaerococcus_vaginalis_ATCC_51170,Firmicutes,Bacteria,Human,Anaerobe
Anaerofustis_stercorihominis_DSM_17244,Firmicutes,Bacteria,Human,Anaerobe
Anaeroglobus_geminatus_F0357,Firmicutes,Bacteria,Human,Anaerobe
Anaeroplasma_bactoclasticum_ATCC_27112,Tenericutes,Bacteria,Human,0
Anaerosalibacter_bizertensis_Med78_601_WT_4W_RMD_3,Firmicutes,Bacteria,Mouse,
Anaerosalibacter_massiliensis_ND1,Firmicutes,Bacteria,Human,0
Anaerosporobacter_mobilis_DSM_15930,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_caccae_DSM_14662,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_caccae_ERR1203925,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_caccae_ERR171259,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_caccae_ERR2221104,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_caccae_ERR2221232,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_DSM_3319,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR1022288,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR1022326,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR1022376,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR1022422,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR1022423,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR1022473,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR2221197,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_hadrus_ERR2221199,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_nov_ERR2221209,Firmicutes,Bacteria,Human,Anaerobe
Anaerostipes_sp_3_2_56FAA,Firmicutes,Bacteria,Human,Anaerobe
Anaerotignum_lactatifermentans_DSM_14214,Firmicutes,Bacteria,Mouse,Anaerobe
Anaerotignum_propionicum_DSM_1682,Firmicutes,Bacteria,Mouse,Anaerobe
Anaerotruncus_colihominis_DSM_17241,Firmicutes,Bacteria,Human,Anaerobe
Anaerotruncus_colihominis_ERR1022453,Firmicutes,Bacteria,Human,Anaerobe
Anaerotruncus_colihominis_ERR171260,Firmicutes,Bacteria,Human,Anaerobe
Anaerotruncus_colihominis_ERR2221105,Firmicutes,Bacteria,Human,Anaerobe
Anaerotruncus_nov_ERR2221396,Firmicutes,Bacteria,Human,Anaerobe
Anaerotruncus_sp_G3_2012,Firmicutes,Bacteria,Human,Anaerobe
Anaerovorax_odorimutans_DSM_5092,Firmicutes,Bacteria,Mouse,Anaerobe
Aneurinibacillus_aneurinilyticus_ATCC_12856,Firmicutes,Bacteria,Human,Obligate aerobe
Arcanobacterium_haemolyticum_DSM_20595,Actinobacteria,Bacteria,Human,Facultative anaerobe
Arcobacter_butzleri_7h1h,Proteobacteria,Bacteria,Human,Aerobe
Arcobacter_butzleri_ED_1,Proteobacteria,Bacteria,Human,Aerobe
Arcobacter_butzleri_JV22,Proteobacteria,Bacteria,Human,Aerobe
Arcobacter_butzleri_RM4018,Proteobacteria,Bacteria,Human,Aerobe
Ardenticatena_maritima_110S,Chloroflexi,Bacteria,Human,Facultative
Arthrobacter_castelli_DSM_16402,Actinobacteria,Bacteria,Human,Obligate aerobe
Atopobium_minutum_10063974,Actinobacteria,Bacteria,Human,Anaerobe
Atopobium_parvulum_DSM_20469,Actinobacteria,Bacteria,Human,Anaerobe
Atopobium_rimae_ATCC_49626,Actinobacteria,Bacteria,Human,Anaerobe
Atopobium_vaginae_CMW7778A,Actinobacteria,Bacteria,Human,Anaerobe
Atopobium_vaginae_DSM_15829,Actinobacteria,Bacteria,Human,Anaerobe
Atopobium_vaginae_PB189_T1_4,Actinobacteria,Bacteria,Human,Anaerobe
Auritidibacter_ignavus_IMMIB_L_1656,Actinobacteria,Bacteria,Human,0
Bacillus_altitudinis_41KF2b,Firmicutes,Bacteria,Human,Aerobe
Bacillus_altitudinis_S_1,Firmicutes,Bacteria,Human,Aerobe
Bacillus_amyloliquefaciens_DSM7,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_amyloliquefaciens_FZB42,Firmicutes,Bacteria,Human,Aerobe
Bacillus_amyloliquefaciens_LL3,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_amyloliquefaciens_TA208,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_amyloliquefaciens_XH7,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_amyloliquefaciens_Y2,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_andreraoultii_KW_12,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_1013_1,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_1013_2,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_1942,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_ATCC_49822_1,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_ATCC_49822_2,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_ATCC_9372_1,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_ATCC_9372_2,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_BACI051_E,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_BACI051_N,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_C89,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_Detrick_1,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_Detrick_2,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_Detrick_3,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_DJHJ8,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_str_Dugway,Firmicutes,Bacteria,Human,Aerobe
Bacillus_atrophaeus_UCMB_5137,Firmicutes,Bacteria,Human,Aerobe
Bacillus_cereus_03BB102,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_03BB108,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_172560W,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_95,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AH1134,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AH1271,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AH1272,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AH1273,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AH187_F4810_72,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AH676,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AH820,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_AND1407,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_ATCC_10876,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_ATCC_10987,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_ATCC_14579,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_ATCC_4342,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_B4264,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_B5_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1O_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1O_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1X1_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1X1_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1X1_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1X2_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1X2_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG1X2_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG2O_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG2O_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG2O_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG2X1_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG2X1_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG3O_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG3O_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG3X2_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG3X2_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG4O_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG4X12_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG4X2_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG5O_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG5X1_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG5X12_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG6O_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG6O_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BAG6X1_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BDRD_Cer4,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BDRD_ST196,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BDRD_ST24,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BDRD_ST26,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BGSC_6E1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_biovar_anthracis_str_CI,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_BMG1_7,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_E33L,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_F,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_F65185,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_F837,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_FORC_005,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_FRI_35,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_G9241,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_G9842,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_H3081_97,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HD73,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuA2_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuA2_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuA2_4,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuA2_9,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuA3_9,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuA4_10,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuB1_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuB13_1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuB2_9,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuB4_4,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_HuB5_5,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_IS075,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_IS195,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_IS845_00,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_ISP2954,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_ISP3191,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_K_5975c,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_LCT_BC244,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_m1293,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_m1550,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_MC118,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_MC67,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_MSX_A1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_MSX_A12,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_MSX_D12,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_NC7401,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_NVH0597_99,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Q1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_R309803,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock1_15,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock1_3,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock3_28,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock3_29,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock3_42,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock3_44,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock4_18,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_Rock4_2,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_SJ1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_str_Schrouff,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_subsp_cytotoxis_NVH_391_98,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_TIAC219,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD014,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD021,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD022,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD045,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD048,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD102,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD107,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD115,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD118,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD131,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD133,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD136,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD140,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD142,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD146,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD148,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD154,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD156,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD166,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD169,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD184,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD196,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD200,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VD214,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VDM006,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VDM021,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VDM034,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VDM053,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_VDM062,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_cereus_W,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_clausii_KSM_K16,Firmicutes,Bacteria,Human,Aerobe
Bacillus_endophyticus_2102,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_firmus_DS1,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_flexus_27Col1_1E,Firmicutes,Bacteria,Human,Aerobe
Bacillus_fordii_DSM_16014,Firmicutes,Bacteria,Human,Obligate aerobe
Bacillus_halodurans_C_125,Firmicutes,Bacteria,Human,Facultative
Bacillus_halotolerans_RRC_101,Firmicutes,Bacteria,Human,Aerobe
Bacillus_infantis_NRRL_B_14911,Firmicutes,Bacteria,Human,Aerobe
Bacillus_kwashiorkori_SIT6,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_licheniformis_5NAP23,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_licheniformis_ATCC_14580,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_licheniformis_ERR2221106,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_licheniformis_ERR2230107,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_licheniformis_ERR2230161,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_licheniformis_HRBL_15TDI7,Firmicutes,Bacteria,Human,Facultative anaerobe
Bacillus_massilioanorexius_AP8,Firmicutes,Bacteria,Human,Aerobe
Bacillus_massiliosenegalensis_JC6,Firmicutes,Bacteria,Human,Aerobe
Bacillus_megaterium_DSM319,Firmicutes,Bacteria,Human,Aerobe
Bacillus_megaterium_NBRC_15308_ATCC_14581,Firmicutes,Bacteria,Human,Aerobe
Bacillus_megaterium_NCT_2,Firmicutes,Bacteria,Human,Aerobe
Bacillus_megaterium_QM_B1551,Firmicutes,Bacteria,Human,Aerobe
Bacillus_megaterium_SF185,Firmicutes,Bacteria,Human,Aerobe
Bacillus_megaterium_WSH_002,Firmicutes,Bacteria,Human,Aerobe
Bacillus_mojavensis_RO_H_1,Firmicutes,Bacteria,Human,Aerobe
