reaction_id,reaction_equation,diphosphate_test,loop_test,dilution_test,dead_end_test,pathway,duplicate_test,kegg_group
TMDPP,Phosphate [c] + Thymidine C10H14N2O5 [c] <=> 2-Deoxy-D-ribose 1-phosphate [c] + Thymine C5H6N2O2 [c],ok,ok,ok,ok,0,ok,Nucleotides
TMDPP,Phosphate [c] + Thymidine C10H14N2O5 [c] <=> 2-Deoxy-D-ribose 1-phosphate [c] + Thymine C5H6N2O2 [c],ok,ok,ok,ok,0,ok,Xenobiotics
EX_ade_e,Adenine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_mn2_e,Manganese [e] <=>,ok,ok,ok,ok,0,ok,Not in KEGG
EX_4abut_e,4-Aminobutanoate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_ac_e,Acetate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_akg_e,2-Oxoglutarate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_ala__L_e,L-Alanine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_arg__L_e,L-Arginine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_asp__L_e,L-Aspartate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_pyr_e,Pyruvate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_succ_e,Succinate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_thymd_e,Thymidine C10H14N2O5 [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_rib__D_e,D-Ribose [e] -->,ok,ok,ok,bad,13,ok,Not in KEGG
EX_tyr__L_e,L-Tyrosine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_cytd_e,Cytidine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_dcyt_e,Deoxycytidine [e] -->,ok,ok,ok,bad,116,ok,Not in KEGG
MOAT,"CMP-3-deoxy-D-manno-octulosonate [c] + 2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate [c] --> CMP C9H12N3O8P [c] + H+ [c] + KDO-lipid IV(A) [c]",ok,ok,bad,ok,2,ok,Glycans
EX_fum_e,Fumarate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_sbt__D_e,D-Sorbitol [e] -->,ok,ok,ok,bad,14,ok,Not in KEGG
EX_glu__L_e,L-Glutamate [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
UDCPDPS,Farnesyl diphosphate [c] + 8.0 Isopentenyl diphosphate [c] --> 8.0 Diphosphate [c] + Undecaprenyl diphosphate [c],ok,ok,ok,ok,0,ok,Glycans
UDCPDPS,Farnesyl diphosphate [c] + 8.0 Isopentenyl diphosphate [c] --> 8.0 Diphosphate [c] + Undecaprenyl diphosphate [c],ok,ok,ok,ok,0,ok,Terpenoids
ECOAH6,(S)-3-Hydroxytetradecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Tetradec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Carbohydrates
ECOAH6,(S)-3-Hydroxytetradecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Tetradec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Lipids
ECOAH6,(S)-3-Hydroxytetradecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Tetradec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Amino acids
ECOAH6,(S)-3-Hydroxytetradecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Tetradec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Other amino acids
ECOAH6,(S)-3-Hydroxytetradecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Tetradec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Terpenoids
ECOAH6,(S)-3-Hydroxytetradecanoyl-CoA [c] <=> H2O H2O [c] + Trans-Tetradec-2-enoyl-CoA [c],ok,ok,ok,ok,0,ok,Xenobiotics
USHD,"H2O H2O [c] + UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine [c] --> 2.0 H+ [c] + 2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate [c] + UMP C9H11N2O9P [c]",ok,ok,bad,ok,2,ok,Glycans
EX_gua_e,Guanine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
ENO,D-Glycerate 2-phosphate [c] <=> H2O H2O [c] + Phosphoenolpyruvate [c],ok,ok,ok,ok,0,ok,Carbohydrates
ENO,D-Glycerate 2-phosphate [c] <=> H2O H2O [c] + Phosphoenolpyruvate [c],ok,ok,ok,ok,0,ok,Energy
FBA,"D-Fructose 1,6-bisphosphate [c] <=> Dihydroxyacetone phosphate [c] + Glyceraldehyde 3-phosphate [c]",ok,ok,ok,ok,0,ok,Carbohydrates
FBA,"D-Fructose 1,6-bisphosphate [c] <=> Dihydroxyacetone phosphate [c] + Glyceraldehyde 3-phosphate [c]",ok,ok,ok,ok,0,ok,Energy
HCO3E,CO2 CO2 [c] + H2O H2O [c] <=> H+ [c] + Bicarbonate [c],ok,ok,ok,ok,0,ok,Energy
MGSA,Dihydroxyacetone phosphate [c] --> Methylglyoxal [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
IMPC,H2O H2O [c] + IMP C10H11N4O8P [c] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide [c],ok,ok,ok,ok,0,ok,Nucleotides
IMPC,H2O H2O [c] + IMP C10H11N4O8P [c] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide [c],ok,ok,ok,ok,0,ok,Cofactors
IMPD,H2O H2O [c] + IMP C10H11N4O8P [c] + Nicotinamide adenine dinucleotide [c] --> H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Xanthosine 5'-phosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
IMPD,H2O H2O [c] + IMP C10H11N4O8P [c] + Nicotinamide adenine dinucleotide [c] --> H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Xanthosine 5'-phosphate [c],ok,ok,ok,ok,0,ok,Xenobiotics
PPS,ATP C10H12N5O13P3 [c] + H2O H2O [c] + Pyruvate [c] --> AMP C10H12N5O7P [c] + 2.0 H+ [c] + Phosphoenolpyruvate [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
PPS,ATP C10H12N5O13P3 [c] + H2O H2O [c] + Pyruvate [c] --> AMP C10H12N5O7P [c] + 2.0 H+ [c] + Phosphoenolpyruvate [c] + Phosphate [c],ok,ok,ok,ok,0,ok,Energy
ECOAH4,(S)-3-Hydroxydecanoyl-CoA [c] <=> Trans-Dec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Carbohydrates
ECOAH4,(S)-3-Hydroxydecanoyl-CoA [c] <=> Trans-Dec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Lipids
ECOAH4,(S)-3-Hydroxydecanoyl-CoA [c] <=> Trans-Dec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Amino acids
ECOAH4,(S)-3-Hydroxydecanoyl-CoA [c] <=> Trans-Dec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Other amino acids
ECOAH4,(S)-3-Hydroxydecanoyl-CoA [c] <=> Trans-Dec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Terpenoids
ECOAH4,(S)-3-Hydroxydecanoyl-CoA [c] <=> Trans-Dec-2-enoyl-CoA [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Xenobiotics
LPADSS,"2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate [c] + UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine [c] --> H+ [c] + Lipid A Disaccharide [c] + UDP C9H11N2O12P2 [c]",ok,ok,bad,ok,2,ok,Glycans
GLUTRS,ATP C10H12N5O13P3 [c] + L-Glutamate [c] + TRNA (Glu) [c] --> AMP C10H12N5O7P [c] + L-Glutamyl-tRNA(Glu) [c] + Diphosphate [c],ok,ok,bad,ok,2,ok,Cofactors
TDSK,"ATP C10H12N5O13P3 [c] + Lipid A Disaccharide [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + 2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate [c]",ok,ok,bad,ok,2,ok,Glycans
PGI,D-Glucose 6-phosphate [c] <=> D-Fructose 6-phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
TMPPP,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate [c] + 4-Methyl-5-(2-phosphoethyl)-thiazole [c] + H+ [c] --> Diphosphate [c] + Thiamin monophosphate [c],ok,ok,ok,ok,0,ok,Cofactors
EX_btn_e,Biotin [e] -->,ok,ok,ok,bad,2,ok,Not in KEGG
PGK,3-Phospho-D-glycerate [c] + ATP C10H12N5O13P3 [c] <=> 3-Phospho-D-glyceroyl phosphate [c] + ADP C10H12N5O10P2 [c],ok,ok,ok,ok,0,ok,Carbohydrates
PGK,3-Phospho-D-glycerate [c] + ATP C10H12N5O13P3 [c] <=> 3-Phospho-D-glyceroyl phosphate [c] + ADP C10H12N5O10P2 [c],ok,ok,ok,ok,0,ok,Energy
EX_ptrc_e,Putrescine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EDA,2-Dehydro-3-deoxy-D-gluconate 6-phosphate [c] --> Glyceraldehyde 3-phosphate [c] + Pyruvate [c],ok,ok,ok,ok,0,ok,Carbohydrates
EX_spmd_e,Spermidine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_thym_e,Thymine C5H6N2O2 [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
EX_xtsn_e,Xanthosine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
NTPP1,DGTP C10H12N5O13P3 [c] + H2O H2O [c] --> DGMP C10H12N5O7P [c] + H+ [c] + Diphosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
NTPP1,DGTP C10H12N5O13P3 [c] + H2O H2O [c] --> DGMP C10H12N5O7P [c] + H+ [c] + Diphosphate [c],ok,ok,ok,ok,0,ok,Cofactors
URIK1,ATP C10H12N5O13P3 [c] + Uridine [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + UMP C9H11N2O9P [c],ok,ok,ok,ok,0,ok,Nucleotides
URIK1,ATP C10H12N5O13P3 [c] + Uridine [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + UMP C9H11N2O9P [c],ok,ok,ok,ok,0,ok,Xenobiotics
URIK2,GTP C10H12N5O14P3 [c] + Uridine [c] --> GDP C10H12N5O11P2 [c] + H+ [c] + UMP C9H11N2O9P [c],ok,ok,ok,ok,0,ok,Nucleotides
URIK2,GTP C10H12N5O14P3 [c] + Uridine [c] --> GDP C10H12N5O11P2 [c] + H+ [c] + UMP C9H11N2O9P [c],ok,ok,ok,ok,0,ok,Xenobiotics
NTPP2,GTP C10H12N5O14P3 [c] + H2O H2O [c] --> GMP C10H12N5O8P [c] + H+ [c] + Diphosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
NTPP2,GTP C10H12N5O14P3 [c] + H2O H2O [c] --> GMP C10H12N5O8P [c] + H+ [c] + Diphosphate [c],ok,ok,ok,ok,0,ok,Cofactors
PGL,"6-phospho-D-glucono-1,5-lactone [c] + H2O H2O [c] --> 6-Phospho-D-gluconate [c] + H+ [c]",ok,ok,ok,ok,0,ok,Carbohydrates
NTPTP1,DGTP C10H12N5O13P3 [c] + H2O H2O [c] --> Deoxyguanosine [c] + Inorganic triphosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
NTPTP2,GTP C10H12N5O14P3 [c] + H2O H2O [c] --> Guanosine [c] + Inorganic triphosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
CYTDK1,ATP C10H12N5O13P3 [c] + Cytidine [c] --> ADP C10H12N5O10P2 [c] + CMP C9H12N3O8P [c] + H+ [c],ok,ok,ok,ok,0,ok,Nucleotides
CYTDK1,ATP C10H12N5O13P3 [c] + Cytidine [c] --> ADP C10H12N5O10P2 [c] + CMP C9H12N3O8P [c] + H+ [c],ok,ok,ok,ok,0,ok,Xenobiotics
RPE,D-Ribulose 5-phosphate [c] <=> D-Xylulose 5-phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
RPE,D-Ribulose 5-phosphate [c] <=> D-Xylulose 5-phosphate [c],ok,ok,ok,ok,0,ok,Energy
DHQTi,3-Dehydroquinate [c] --> 3-Dehydroshikimate [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Amino acids
IPMD,3-Carboxy-2-hydroxy-4-methylpentanoate [c] + Nicotinamide adenine dinucleotide [c] --> 3-Carboxy-4-methyl-2-oxopentanoate [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Carbohydrates
IPMD,3-Carboxy-2-hydroxy-4-methylpentanoate [c] + Nicotinamide adenine dinucleotide [c] --> 3-Carboxy-4-methyl-2-oxopentanoate [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Amino acids
AIRC3,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate [c] <=> 5-phosphoribosyl-5-carboxyaminoimidazole [c],ok,ok,ok,ok,0,ok,Nucleotides
TALA,Glyceraldehyde 3-phosphate [c] + Sedoheptulose 7-phosphate [c] <=> D-Erythrose 4-phosphate [c] + D-Fructose 6-phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
PUNP1,Adenosine [c] + Phosphate [c] <=> Adenine [c] + Alpha-D-Ribose 1-phosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
PUNP1,Adenosine [c] + Phosphate [c] <=> Adenine [c] + Alpha-D-Ribose 1-phosphate [c],ok,ok,ok,ok,0,ok,Cofactors
PUNP2,Deoxyadenosine [c] + Phosphate [c] <=> 2-Deoxy-D-ribose 1-phosphate [c] + Adenine [c],ok,ok,ok,ok,0,ok,Nucleotides
PUNP2,Deoxyadenosine [c] + Phosphate [c] <=> 2-Deoxy-D-ribose 1-phosphate [c] + Adenine [c],ok,ok,ok,ok,0,ok,Cofactors
PUNP3,Guanosine [c] + Phosphate [c] <=> Guanine [c] + Alpha-D-Ribose 1-phosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
PUNP3,Guanosine [c] + Phosphate [c] <=> Guanine [c] + Alpha-D-Ribose 1-phosphate [c],ok,ok,ok,ok,0,ok,Cofactors
ADSL2r,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate [c] <=> 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide [c] + Fumarate [c],ok,ok,ok,ok,0,ok,Nucleotides
ADSL2r,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate [c] <=> 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide [c] + Fumarate [c],ok,ok,ok,ok,0,ok,Amino acids
TKT1,Alpha-D-Ribose 5-phosphate [c] + D-Xylulose 5-phosphate [c] <=> Glyceraldehyde 3-phosphate [c] + Sedoheptulose 7-phosphate [c],ok,ok,ok,ok,0,ok,Carbohydrates
TKT1,Alpha-D-Ribose 5-phosphate [c] + D-Xylulose 5-phosphate [c] <=> Glyceraldehyde 3-phosphate [c] + Sedoheptulose 7-phosphate [c],ok,ok,ok,ok,0,ok,Energy
TKT1,Alpha-D-Ribose 5-phosphate [c] + D-Xylulose 5-phosphate [c] <=> Glyceraldehyde 3-phosphate [c] + Sedoheptulose 7-phosphate [c],ok,ok,ok,ok,0,ok,Terpenoids
EX_fe2_e,Fe2+ mitochondria [e] <=>,ok,ok,ok,ok,0,ok,Not in KEGG
PUNP5,Inosine [c] + Phosphate [c] <=> Hypoxanthine [c] + Alpha-D-Ribose 1-phosphate [c],ok,ok,ok,ok,0,ok,Nucleotides
PUNP5,Inosine [c] + Phosphate [c] <=> Hypoxanthine [c] + Alpha-D-Ribose 1-phosphate [c],ok,ok,ok,ok,0,ok,Cofactors
PUNP6,Deoxyinosine [c] + Phosphate [c] <=> 2-Deoxy-D-ribose 1-phosphate [c] + Hypoxanthine [c],ok,ok,ok,ok,0,ok,Nucleotides
PUNP6,Deoxyinosine [c] + Phosphate [c] <=> 2-Deoxy-D-ribose 1-phosphate [c] + Hypoxanthine [c],ok,ok,ok,ok,0,ok,Cofactors
PUNP7,Phosphate [c] + Xanthosine [c] <=> Alpha-D-Ribose 1-phosphate [c] + Xanthine [c],ok,ok,ok,ok,0,ok,Nucleotides
PUNP7,Phosphate [c] + Xanthosine [c] <=> Alpha-D-Ribose 1-phosphate [c] + Xanthine [c],ok,ok,ok,ok,0,ok,Cofactors
G6PDA,D-Glucosamine 6-phosphate [c] + H2O H2O [c] --> D-Fructose 6-phosphate [c] + Ammonium [c],ok,ok,ok,ok,0,ok,Carbohydrates
RNDR1,ADP C10H12N5O10P2 [c] + Reduced thioredoxin [c] --> DADP C10H12N5O9P2 [c] + H2O H2O [c] + Oxidized thioredoxin [c],ok,ok,bad,ok,2,bad,Nucleotides
ALCD2x,Ethanol [c] + Nicotinamide adenine dinucleotide [c] <=> Acetaldehyde [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Carbohydrates
ALCD2x,Ethanol [c] + Nicotinamide adenine dinucleotide [c] <=> Acetaldehyde [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Lipids
ALCD2x,Ethanol [c] + Nicotinamide adenine dinucleotide [c] <=> Acetaldehyde [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Amino acids
ALCD2x,Ethanol [c] + Nicotinamide adenine dinucleotide [c] <=> Acetaldehyde [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Cofactors
ALCD2x,Ethanol [c] + Nicotinamide adenine dinucleotide [c] <=> Acetaldehyde [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c],ok,ok,ok,ok,0,ok,Xenobiotics
RNDR3,CDP C9H12N3O11P2 [c] + Reduced thioredoxin [c] --> DCDP C9H12N3O10P2 [c] + H2O H2O [c] + Oxidized thioredoxin [c],ok,ok,bad,ok,2,bad,Nucleotides
RNDR4,Reduced thioredoxin [c] + UDP C9H11N2O12P2 [c] --> DUDP C9H11N2O11P2 [c] + H2O H2O [c] + Oxidized thioredoxin [c],ok,ok,bad,ok,2,bad,Nucleotides
ALDD2y,Acetaldehyde [c] + H2O H2O [c] + Nicotinamide adenine dinucleotide phosphate [c] --> Acetate [c] + 2.0 H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c],ok,ok,ok,ok,0,ok,Carbohydrates
ALDD2y,Acetaldehyde [c] + H2O H2O [c] + Nicotinamide adenine dinucleotide phosphate [c] --> Acetate [c] + 2.0 H+ [c] + Nicotinamide adenine dinucleotide phosphate - reduced [c],ok,ok,ok,ok,0,ok,Terpenoids
TMDS,"DUMP C9H11N2O8P [c] + 5,10-Methylenetetrahydrofolate [c] --> 7,8-Dihydrofolate [c] + DTMP C10H13N2O8P [c]",ok,ok,ok,ok,0,ok,Nucleotides
TMDS,"DUMP C9H11N2O8P [c] + 5,10-Methylenetetrahydrofolate [c] --> 7,8-Dihydrofolate [c] + DTMP C10H13N2O8P [c]",ok,ok,ok,ok,0,ok,Cofactors
RMI,L-Rhamnose [c] <=> L-Rhamnulose [c],ok,ok,ok,bad,16,ok,Carbohydrates
TMDK1,ATP C10H12N5O13P3 [c] + Thymidine C10H14N2O5 [c] --> ADP C10H12N5O10P2 [c] + DTMP C10H13N2O8P [c] + H+ [c],ok,ok,ok,ok,0,ok,Nucleotides
TMDK1,ATP C10H12N5O13P3 [c] + Thymidine C10H14N2O5 [c] --> ADP C10H12N5O10P2 [c] + DTMP C10H13N2O8P [c] + H+ [c],ok,ok,ok,ok,0,ok,Xenobiotics
LYSAM,"L-Lysine [c] <=> (3S)-3,6-Diaminohexanoate [c]",ok,ok,ok,bad,145,ok,Not in KEGG
PPCDC,N-((R)-4-Phosphopantothenoyl)-L-cysteine [c] + H+ [c] --> CO2 CO2 [c] + Pantetheine 4'-phosphate [c],ok,ok,ok,ok,0,ok,Cofactors
FTHFD,"10-Formyltetrahydrofolate [c] + H2O H2O [c] --> Formate [c] + H+ [c] + 5,6,7,8-Tetrahydrofolate [c]",ok,ok,ok,ok,0,ok,Carbohydrates
FTHFD,"10-Formyltetrahydrofolate [c] + H2O H2O [c] --> Formate [c] + H+ [c] + 5,6,7,8-Tetrahydrofolate [c]",ok,ok,ok,ok,0,ok,Cofactors
EX_glc__D_e,D-Glucose [e] <=>,ok,ok,ok,ok,0,ok,Not in KEGG
DHAD1,"(R)-2,3-Dihydroxy-3-methylbutanoate [c] --> 3-Methyl-2-oxobutanoate [c] + H2O H2O [c]",ok,ok,ok,ok,0,ok,Amino acids
DHAD1,"(R)-2,3-Dihydroxy-3-methylbutanoate [c] --> 3-Methyl-2-oxobutanoate [c] + H2O H2O [c]",ok,ok,ok,ok,0,ok,Cofactors
IPPMIa,3-Carboxy-2-hydroxy-4-methylpentanoate [c] <=> 2-Isopropylmaleate [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Carbohydrates
IPPMIa,3-Carboxy-2-hydroxy-4-methylpentanoate [c] <=> 2-Isopropylmaleate [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Amino acids
IPPMIa,3-Carboxy-2-hydroxy-4-methylpentanoate [c] <=> 2-Isopropylmaleate [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Secondary metabolites
EX_alltn_e,Allantoin [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
G3PD7,2-Demethylmenaquinone 8 [c] + Glycerol 3-phosphate [c] --> 2-Demethylmenaquinol 8 [c] + Dihydroxyacetone phosphate [c],ok,ok,ok,ok,0,ok,Lipids
EDD,6-Phospho-D-gluconate [c] --> 2-Dehydro-3-deoxy-D-gluconate 6-phosphate [c] + H2O H2O [c],ok,ok,ok,ok,0,ok,Carbohydrates
EX_ura_e,Uracil [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
"NADH9",2-Demethylmenaquinone 8 [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] --> 2-Demethylmenaquinol 8 [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,bad,Cofactors
"NADH9",2-Demethylmenaquinone 8 [c] + H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] --> 2-Demethylmenaquinol 8 [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,bad,Energy
EX_val__L_e,L-Valine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
"NADH10",H+ [c] + Menaquinone 8 [c] + Nicotinamide adenine dinucleotide - reduced [c] --> Menaquinol 8 [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Cofactors
"NADH10",H+ [c] + Menaquinone 8 [c] + Nicotinamide adenine dinucleotide - reduced [c] --> Menaquinol 8 [c] + Nicotinamide adenine dinucleotide [c],ok,ok,ok,ok,0,ok,Energy
ADK4,AMP C10H12N5O7P [c] + ITP C10H11N4O14P3 [c] <=> ADP C10H12N5O10P2 [c] + IDP C10H11N4O11P2 [c],ok,ok,ok,ok,0,ok,Nucleotides
ADK4,AMP C10H12N5O7P [c] + ITP C10H11N4O14P3 [c] <=> ADP C10H12N5O10P2 [c] + IDP C10H11N4O11P2 [c],ok,ok,ok,ok,0,ok,Cofactors
INSK,ATP C10H12N5O13P3 [c] + Inosine [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + IMP C10H11N4O8P [c],ok,ok,ok,ok,0,ok,Nucleotides
MDH,L-Malate [c] + Nicotinamide adenine dinucleotide [c] <=> H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Oxaloacetate [c],ok,ok,ok,ok,0,bad,Carbohydrates
MDH,L-Malate [c] + Nicotinamide adenine dinucleotide [c] <=> H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Oxaloacetate [c],ok,ok,ok,ok,0,bad,Energy
MDH,L-Malate [c] + Nicotinamide adenine dinucleotide [c] <=> H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Oxaloacetate [c],ok,ok,ok,ok,0,bad,Amino acids
ABTA,4-Aminobutanoate [c] + 2-Oxoglutarate [c] --> L-Glutamate [c] + Succinic semialdehyde [c],ok,ok,ok,ok,0,ok,Carbohydrates
ABTA,4-Aminobutanoate [c] + 2-Oxoglutarate [c] --> L-Glutamate [c] + Succinic semialdehyde [c],ok,ok,ok,ok,0,ok,Amino acids
ABTA,4-Aminobutanoate [c] + 2-Oxoglutarate [c] --> L-Glutamate [c] + Succinic semialdehyde [c],ok,ok,ok,ok,0,ok,Other amino acids
EX_xan_e,Xanthine [e] -->,ok,ok,ok,ok,0,ok,Not in KEGG
FUM,Fumarate [c] + H2O H2O [c] <=> L-Malate [c],ok,ok,ok,ok,0,ok,Carbohydrates
FUM,Fumarate [c] + H2O H2O [c] <=> L-Malate [c],ok,ok,ok,ok,0,ok,Energy
FMNAT,ATP C10H12N5O13P3 [c] + FMN C17H19N4O9P [c] + H+ [c] --> Flavin adenine dinucleotide oxidized [c] + Diphosphate [c],ok,ok,ok,ok,0,ok,Cofactors
PYDXNK,ATP C10H12N5O13P3 [c] + Pyridoxine [c] --> ADP C10H12N5O10P2 [c] + H+ [c] + Pyridoxine 5'-phosphate [c],ok,ok,bad,ok,2,ok,Cofactors
PYAM5PO,H2O H2O [c] + O2 O2 [c] + Pyridoxamine 5'-phosphate [c] --> Hydrogen peroxide [c] + Ammonium [c] + Pyridoxal 5'-phosphate [c],ok,ok,bad,ok,2,ok,Cofactors
SSALx,H2O H2O [c] + Nicotinamide adenine dinucleotide [c] + Succinic semialdehyde [c] --> 2.0 H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Succinate [c],ok,ok,ok,ok,0,bad,Carbohydrates
SSALx,H2O H2O [c] + Nicotinamide adenine dinucleotide [c] + Succinic semialdehyde [c] --> 2.0 H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Succinate [c],ok,ok,ok,ok,0,bad,Amino acids
SSALx,H2O H2O [c] + Nicotinamide adenine dinucleotide [c] + Succinic semialdehyde [c] --> 2.0 H+ [c] + Nicotinamide adenine dinucleotide - reduced [c] + Succinate [c],ok,ok,ok,ok,0,bad,Cofactors
ASPT,L-Aspartate [c] --> Fumarate [c] + Ammonium [c],ok,ok,ok,ok,0,ok,Amino acids
OHPBAT,L-Glutamate [c] + 2-Oxo-3-hydroxy-4-phosphobutanoate [c] <=> 2-Oxoglutarate [c] + O-Phospho-4-hydroxy-L-threonine [c],ok,ok,ok,ok,0,ok,Energy
OHPBAT,L-Glutamate [c] + 2-Oxo-3-hydroxy-4-phosphobutanoate [c] <=> 2-Oxoglutarate [c] + O-Phospho-4-hydroxy-L-threonine [c],ok,ok,ok,ok,0,ok,Amino acids
OHPBAT,L-Glutamate [c] + 2-Oxo-3-hydroxy-4-phosphobutanoate [c] <=> 2-Oxoglutarate [c] + O-Phospho-4-hydroxy-L-threonine [c],ok,ok,ok,ok,0,ok,Cofactors
SERD_L,L-Serine [c] --> Ammonium [c] + Pyruvate [c],ok,ok,ok,ok,0,ok,Amino acids
EX_dgsn_e,Deoxyguanosine [e] -->,ok,ok,ok,bad,97,ok,Not in KEGG
