reaction_id,reaction_equation,loop_test,dilution_test,dead_end_test,pathway,duplicate_test,kegg_group
MAR08726,ATP [c] + D-ribulose [c] --> ADP [c] + H+ [c] + ribulose-5-phosphate [c],ok,ok,ok,0,ok,Carbohydrates
MAR08727,H2O [c] + UDP-glucuronate [c] --> D-glucuronate 1-phosphate [c] + 2.0 H+ [c] + UMP [c],ok,ok,ok,0,ok,Glycans
MAR08728,D-glucuronate 1-phosphate [c] + H2O [c] --> glucuronate [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR08729,H2O [c] + UDP-glucuronate [c] --> glucuronate [c] + H+ [c] + UDP [c],ok,ok,ok,0,ok,Carbohydrates
MAR06537,glucuronate [c] + H+ [c] + NADPH [c] <=> L-gulonate [c] + NADP+ [c],bad,ok,ok,0,ok,Carbohydrates
MAR06537,glucuronate [c] + H+ [c] + NADPH [c] <=> L-gulonate [c] + NADP+ [c],bad,ok,ok,0,ok,Lipids
MAR06537,glucuronate [c] + H+ [c] + NADPH [c] <=> L-gulonate [c] + NADP+ [c],bad,ok,ok,0,ok,Xenobiotics
MAR01568,acetaldehyde [c] + H2O [c] + NAD+ [c] --> acetate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Carbohydrates
MAR01568,acetaldehyde [c] + H2O [c] + NAD+ [c] --> acetate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Amino acids
MAR01568,acetaldehyde [c] + H2O [c] + NAD+ [c] --> acetate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Other amino acids
MAR01568,acetaldehyde [c] + H2O [c] + NAD+ [c] --> acetate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Xenobiotics
MAR01568,acetaldehyde [c] + H2O [c] + NAD+ [c] --> acetate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,bad,Cofactors
MAR03853,GSH [c] + methylglyoxal [c] --> (R)-S-lactoylglutathione [c],ok,ok,ok,0,ok,Carbohydrates
MAR03854,H+ [c] + methylglyoxal [c] + NADH [c] --> lactaldehyde [c] + NAD+ [c],ok,ok,ok,0,ok,Carbohydrates
MAR03854,H+ [c] + methylglyoxal [c] + NADH [c] --> lactaldehyde [c] + NAD+ [c],ok,ok,ok,0,ok,Lipids
MAR03854,H+ [c] + methylglyoxal [c] + NADH [c] --> lactaldehyde [c] + NAD+ [c],ok,ok,ok,0,ok,Cofactors
MAR03855,"H+ [c] + lactaldehyde [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",bad,ok,ok,0,bad,Carbohydrates
MAR03855,"H+ [c] + lactaldehyde [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",bad,ok,ok,0,bad,Lipids
MAR03855,"H+ [c] + lactaldehyde [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",bad,ok,ok,0,bad,Cofactors
MAR03857,(R)-S-lactoylglutathione [c] + H2O [c] --> D-lactate [c] + GSH [c] + H+ [c],ok,ok,ok,0,ok,Carbohydrates
MAR03859,D-lactate [c] + 2.0 ferricytochrome C [m] --> 2.0 ferrocytochrome C [m] + 2.0 H+ [c] + pyruvate [c],ok,bad,ok,32,bad,Carbohydrates
MAR04087,malate [m] + NAD+ [m] --> CO2 [m] + NADH [m] + pyruvate [m],ok,ok,ok,0,bad,Carbohydrates
MAR04087,malate [m] + NAD+ [m] --> CO2 [m] + NADH [m] + pyruvate [m],ok,ok,ok,0,bad,Energy
MAR04089,malate [c] + NADP+ [c] --> CO2 [c] + NADPH [c] + pyruvate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04089,malate [c] + NADP+ [c] --> CO2 [c] + NADPH [c] + pyruvate [c],ok,ok,ok,0,ok,Energy
MAR04091,malate [m] + NADP+ [m] --> CO2 [m] + NADPH [m] + pyruvate [m],ok,ok,ok,0,bad,Carbohydrates
MAR04091,malate [m] + NADP+ [m] --> CO2 [m] + NADPH [m] + pyruvate [m],ok,ok,ok,0,bad,Energy
MAR04093,acetyl-CoA [c] + H2O [c] --> acetate [c] + CoA [c] + H+ [c],ok,ok,ok,0,ok,Carbohydrates
MAR04095,acetyl-CoA [m] + H2O [m] --> acetate [m] + CoA [m] + H+ [m],ok,ok,ok,0,ok,Carbohydrates
MAR04101,GTP [c] + OAA [c] --> CO2 [c] + GDP [c] + PEP [c],ok,ok,ok,0,ok,Carbohydrates
MAR04103,GTP [m] + OAA [m] --> CO2 [m] + GDP [m] + PEP [m],ok,ok,ok,0,ok,Carbohydrates
MAR04143,ATP [m] + HCO3- [m] + pyruvate [m] --> ADP [m] + H+ [m] + OAA [m] + Pi [m],ok,ok,ok,0,ok,Carbohydrates
MAR04143,ATP [m] + HCO3- [m] + pyruvate [m] --> ADP [m] + H+ [m] + OAA [m] + Pi [m],ok,ok,ok,0,ok,Energy
MAR04193,CDP [c] + H+ [c] + PEP [c] --> CTP [c] + pyruvate [c],bad,ok,ok,0,ok,Carbohydrates
MAR08497,H+ [c] + methylglyoxal [c] + NADPH [c] --> hydroxyacetone [c] + NADP+ [c],ok,ok,ok,0,ok,Xenobiotics
MAR08497,H+ [c] + methylglyoxal [c] + NADPH [c] --> hydroxyacetone [c] + NADP+ [c],ok,ok,ok,0,ok,Carbohydrates
MAR08497,H+ [c] + methylglyoxal [c] + NADPH [c] --> hydroxyacetone [c] + NADP+ [c],ok,ok,ok,0,ok,Lipids
MAR08497,H+ [c] + methylglyoxal [c] + NADPH [c] --> hydroxyacetone [c] + NADP+ [c],ok,ok,ok,0,ok,Cofactors
MAR08498,acetone [c] + H+ [c] + NADPH [c] + O2 [c] --> H2O [c] + hydroxyacetone [c] + NADP+ [c],ok,ok,ok,0,ok,Lipids
MAR08498,acetone [c] + H+ [c] + NADPH [c] + O2 [c] --> H2O [c] + hydroxyacetone [c] + NADP+ [c],ok,ok,ok,0,ok,Xenobiotics
MAR08499,H+ [c] + hydroxyacetone [c] + NADPH [c] + O2 [c] --> 2.0 H2O [c] + methylglyoxal [c] + NADP+ [c],ok,ok,ok,0,ok,Lipids
MAR08499,H+ [c] + hydroxyacetone [c] + NADPH [c] + O2 [c] --> 2.0 H2O [c] + methylglyoxal [c] + NADP+ [c],ok,ok,ok,0,ok,Xenobiotics
MAR08500,"H+ [c] + hydroxyacetone [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",ok,ok,ok,0,ok,Xenobiotics
MAR08500,"H+ [c] + hydroxyacetone [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",ok,ok,ok,0,ok,Carbohydrates
MAR08500,"H+ [c] + hydroxyacetone [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",ok,ok,ok,0,ok,Lipids
MAR08500,"H+ [c] + hydroxyacetone [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",ok,ok,ok,0,ok,Cofactors
MAR08501,H+ [c] + methylglyoxal [c] + NADPH [c] --> D-lactaldehyde [c] + NADP+ [c],ok,ok,ok,0,bad,Carbohydrates
MAR08501,H+ [c] + methylglyoxal [c] + NADPH [c] --> D-lactaldehyde [c] + NADP+ [c],ok,ok,ok,0,bad,Amino acids
MAR08502,(R)-S-lactoylglutathione [c] + H+ [c] + NADH [c] <=> D-lactaldehyde [c] + GSH [c] + NAD+ [c],ok,ok,ok,0,ok,Carbohydrates
MAR08502,(R)-S-lactoylglutathione [c] + H+ [c] + NADH [c] <=> D-lactaldehyde [c] + GSH [c] + NAD+ [c],ok,ok,ok,0,ok,Lipids
MAR08502,(R)-S-lactoylglutathione [c] + H+ [c] + NADH [c] <=> D-lactaldehyde [c] + GSH [c] + NAD+ [c],ok,ok,ok,0,ok,Amino acids
MAR08502,(R)-S-lactoylglutathione [c] + H+ [c] + NADH [c] <=> D-lactaldehyde [c] + GSH [c] + NAD+ [c],ok,ok,ok,0,ok,Cofactors
MAR08502,(R)-S-lactoylglutathione [c] + H+ [c] + NADH [c] <=> D-lactaldehyde [c] + GSH [c] + NAD+ [c],ok,ok,ok,0,ok,Xenobiotics
MAR08502,(R)-S-lactoylglutathione [c] + H+ [c] + NADH [c] <=> D-lactaldehyde [c] + GSH [c] + NAD+ [c],ok,ok,ok,0,ok,Energy
MAR08503,H2O [c] + lactaldehyde [c] + NAD+ [c] --> 2.0 H+ [c] + L-lactate [c] + NADH [c],ok,ok,ok,0,ok,Carbohydrates
MAR08503,H2O [c] + lactaldehyde [c] + NAD+ [c] --> 2.0 H+ [c] + L-lactate [c] + NADH [c],ok,ok,ok,0,ok,Lipids
MAR08503,H2O [c] + lactaldehyde [c] + NAD+ [c] --> 2.0 H+ [c] + L-lactate [c] + NADH [c],ok,ok,ok,0,ok,Amino acids
MAR08503,H2O [c] + lactaldehyde [c] + NAD+ [c] --> 2.0 H+ [c] + L-lactate [c] + NADH [c],ok,ok,ok,0,ok,Other amino acids
MAR08503,H2O [c] + lactaldehyde [c] + NAD+ [c] --> 2.0 H+ [c] + L-lactate [c] + NADH [c],ok,ok,ok,0,ok,Xenobiotics
MAR08503,H2O [c] + lactaldehyde [c] + NAD+ [c] --> 2.0 H+ [c] + L-lactate [c] + NADH [c],ok,ok,ok,0,ok,Cofactors
MAR08503,H2O [c] + lactaldehyde [c] + NAD+ [c] --> 2.0 H+ [c] + L-lactate [c] + NADH [c],ok,ok,ok,0,ok,Terpenoids
MAR08504,D-lactaldehyde [c] + H2O [c] + NAD+ [c] --> D-lactate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,ok,Carbohydrates
MAR08504,D-lactaldehyde [c] + H2O [c] + NAD+ [c] --> D-lactate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,ok,Lipids
MAR08504,D-lactaldehyde [c] + H2O [c] + NAD+ [c] --> D-lactate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,ok,Amino acids
MAR08504,D-lactaldehyde [c] + H2O [c] + NAD+ [c] --> D-lactate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,ok,Other amino acids
MAR08504,D-lactaldehyde [c] + H2O [c] + NAD+ [c] --> D-lactate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,ok,Cofactors
MAR08504,D-lactaldehyde [c] + H2O [c] + NAD+ [c] --> D-lactate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,ok,Terpenoids
MAR08504,D-lactaldehyde [c] + H2O [c] + NAD+ [c] --> D-lactate [c] + 2.0 H+ [c] + NADH [c],ok,ok,ok,0,ok,Xenobiotics
MAR08506,H2O [m] + lactaldehyde [m] + NAD+ [m] --> 2.0 H+ [m] + L-lactate [m] + NADH [m],ok,ok,ok,0,ok,Carbohydrates
MAR08506,H2O [m] + lactaldehyde [m] + NAD+ [m] --> 2.0 H+ [m] + L-lactate [m] + NADH [m],ok,ok,ok,0,ok,Lipids
MAR08506,H2O [m] + lactaldehyde [m] + NAD+ [m] --> 2.0 H+ [m] + L-lactate [m] + NADH [m],ok,ok,ok,0,ok,Amino acids
MAR08506,H2O [m] + lactaldehyde [m] + NAD+ [m] --> 2.0 H+ [m] + L-lactate [m] + NADH [m],ok,ok,ok,0,ok,Other amino acids
MAR08506,H2O [m] + lactaldehyde [m] + NAD+ [m] --> 2.0 H+ [m] + L-lactate [m] + NADH [m],ok,ok,ok,0,ok,Cofactors
MAR08506,H2O [m] + lactaldehyde [m] + NAD+ [m] --> 2.0 H+ [m] + L-lactate [m] + NADH [m],ok,ok,ok,0,ok,Terpenoids
MAR08506,H2O [m] + lactaldehyde [m] + NAD+ [m] --> 2.0 H+ [m] + L-lactate [m] + NADH [m],ok,ok,ok,0,ok,Xenobiotics
MAR08507,"NAD+ [c] + propane-1,2-diol [c] --> D-lactaldehyde [c] + H+ [c] + NADH [c]",bad,ok,ok,0,bad,Carbohydrates
MAR08507,"NAD+ [c] + propane-1,2-diol [c] --> D-lactaldehyde [c] + H+ [c] + NADH [c]",bad,ok,ok,0,bad,Lipids
MAR08507,"NAD+ [c] + propane-1,2-diol [c] --> D-lactaldehyde [c] + H+ [c] + NADH [c]",bad,ok,ok,0,bad,Amino acids
MAR08507,"NAD+ [c] + propane-1,2-diol [c] --> D-lactaldehyde [c] + H+ [c] + NADH [c]",bad,ok,ok,0,bad,Cofactors
MAR08507,"NAD+ [c] + propane-1,2-diol [c] --> D-lactaldehyde [c] + H+ [c] + NADH [c]",bad,ok,ok,0,bad,Xenobiotics
MAR08507,"NAD+ [c] + propane-1,2-diol [c] --> D-lactaldehyde [c] + H+ [c] + NADH [c]",bad,ok,ok,0,bad,Energy
MAR08508,"NAD+ [c] + propane-1,2-diol [c] --> H+ [c] + lactaldehyde [c] + NADH [c]",bad,ok,ok,0,bad,Carbohydrates
MAR08508,"NAD+ [c] + propane-1,2-diol [c] --> H+ [c] + lactaldehyde [c] + NADH [c]",bad,ok,ok,0,bad,Lipids
MAR08508,"NAD+ [c] + propane-1,2-diol [c] --> H+ [c] + lactaldehyde [c] + NADH [c]",bad,ok,ok,0,bad,Amino acids
MAR08508,"NAD+ [c] + propane-1,2-diol [c] --> H+ [c] + lactaldehyde [c] + NADH [c]",bad,ok,ok,0,bad,Cofactors
MAR08508,"NAD+ [c] + propane-1,2-diol [c] --> H+ [c] + lactaldehyde [c] + NADH [c]",bad,ok,ok,0,bad,Xenobiotics
MAR08508,"NAD+ [c] + propane-1,2-diol [c] --> H+ [c] + lactaldehyde [c] + NADH [c]",bad,ok,ok,0,bad,Energy
MAR08509,"D-lactaldehyde [c] + H+ [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",bad,ok,ok,0,bad,Xenobiotics
MAR08509,"D-lactaldehyde [c] + H+ [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",bad,ok,ok,0,bad,Carbohydrates
MAR08509,"D-lactaldehyde [c] + H+ [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",bad,ok,ok,0,bad,Lipids
MAR08509,"D-lactaldehyde [c] + H+ [c] + NADPH [c] --> NADP+ [c] + propane-1,2-diol [c]",bad,ok,ok,0,bad,Cofactors
MAR08511,(R)-S-lactoylglutathione [m] + H2O [m] --> D-lactate [m] + GSH [m] + H+ [m],ok,ok,ok,0,ok,Carbohydrates
MAR08512,D-lactate [c] + NAD+ [c] <=> H+ [c] + NADH [c] + pyruvate [c],ok,ok,ok,0,bad,Carbohydrates
MAR08514,2.0 ferricytochrome C [m] + L-lactate [c] --> 2.0 ferrocytochrome C [m] + 2.0 H+ [c] + pyruvate [c],ok,bad,ok,32,bad,Carbohydrates
MAR08516,DHAP [c] --> methylglyoxal [c] + Pi [c],ok,ok,ok,0,ok,Amino acids
MAR08517,D-glyceraldehyde 3-phosphate [c] --> methylglyoxal [c] + Pi [c],ok,ok,ok,0,ok,Not in KEGG
MAR04280,H+ [m] + NADH [m] + pyruvate [m] <=> L-lactate [m] + NAD+ [m],bad,ok,ok,0,ok,Carbohydrates
MAR04280,H+ [m] + NADH [m] + pyruvate [m] <=> L-lactate [m] + NAD+ [m],bad,ok,ok,0,ok,Amino acids
MAR00153,ATP [c] + CoA [c] + propanoate [c] --> AMP [c] + PPi [c] + propanoyl-CoA [c],ok,ok,ok,0,ok,Carbohydrates
MAR00153,ATP [c] + CoA [c] + propanoate [c] --> AMP [c] + PPi [c] + propanoyl-CoA [c],ok,ok,ok,0,ok,Energy
MAR03212,FAD [m] + propanoyl-CoA [m] --> acrylyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Lipids
MAR03212,FAD [m] + propanoyl-CoA [m] --> acrylyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Amino acids
MAR03212,FAD [m] + propanoyl-CoA [m] --> acrylyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Carbohydrates
MAR03212,FAD [m] + propanoyl-CoA [m] --> acrylyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Other amino acids
MAR03797,AMP [m] + PPi [m] + propanoyl-CoA [m] <=> ATP [m] + CoA [m] + propanoate [m],bad,ok,ok,0,ok,Carbohydrates
MAR03797,AMP [m] + PPi [m] + propanoyl-CoA [m] <=> ATP [m] + CoA [m] + propanoate [m],bad,ok,ok,0,ok,Energy
MAR03800,2-oxobutyrate [m] + CoA [m] + NAD+ [m] --> CO2 [m] + NADH [m] + propanoyl-CoA [m],ok,ok,ok,0,ok,Carbohydrates
MAR03800,2-oxobutyrate [m] + CoA [m] + NAD+ [m] --> CO2 [m] + NADH [m] + propanoyl-CoA [m],ok,ok,ok,0,ok,Amino acids
MAR03800,2-oxobutyrate [m] + CoA [m] + NAD+ [m] --> CO2 [m] + NADH [m] + propanoyl-CoA [m],ok,ok,ok,0,ok,Cofactors
MAR04105,H+ [c] + malonyl-CoA [c] --> acetyl-CoA [c] + CO2 [c],ok,ok,ok,0,ok,Carbohydrates
MAR04105,H+ [c] + malonyl-CoA [c] --> acetyl-CoA [c] + CO2 [c],ok,ok,ok,0,ok,Other amino acids
MAR04106,H+ [m] + malonyl-CoA [m] --> acetyl-CoA [m] + CO2 [m],ok,ok,ok,0,ok,Carbohydrates
MAR04106,H+ [m] + malonyl-CoA [m] --> acetyl-CoA [m] + CO2 [m],ok,ok,ok,0,ok,Other amino acids
MAR04107,H+ [x] + malonyl-CoA [x] --> acetyl-CoA [x] + CO2 [x],ok,ok,ok,0,ok,Carbohydrates
MAR04107,H+ [x] + malonyl-CoA [x] --> acetyl-CoA [x] + CO2 [x],ok,ok,ok,0,ok,Other amino acids
MAR04282,3-oxopropanoate [m] + CoA [m] + NAD+ [m] --> acetyl-CoA [m] + CO2 [m] + NADH [m],ok,ok,ok,0,ok,Carbohydrates
MAR04282,3-oxopropanoate [m] + CoA [m] + NAD+ [m] --> acetyl-CoA [m] + CO2 [m] + NADH [m],ok,ok,ok,0,ok,Amino acids
MAR04282,3-oxopropanoate [m] + CoA [m] + NAD+ [m] --> acetyl-CoA [m] + CO2 [m] + NADH [m],ok,ok,ok,0,ok,Other amino acids
MAR04331,AMP [c] + H+ [c] + propanoyl-CoA [c] <=> CoA [c] + propinol adenylate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04331,AMP [c] + H+ [c] + propanoyl-CoA [c] <=> CoA [c] + propinol adenylate [c],ok,ok,ok,0,ok,Energy
MAR04459,ATP [c] + H+ [c] + propanoate [c] --> PPi [c] + propinol adenylate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04459,ATP [c] + H+ [c] + propanoate [c] --> PPi [c] + propinol adenylate [c],ok,ok,ok,0,ok,Energy
MAR04460,ATP [m] + H+ [m] + propanoate [m] <=> PPi [m] + propinol adenylate [m],bad,ok,ok,0,ok,Carbohydrates
MAR04460,ATP [m] + H+ [m] + propanoate [m] <=> PPi [m] + propinol adenylate [m],bad,ok,ok,0,ok,Energy
MAR04464,acetoacetate [m] + H+ [m] --> acetone [m] + CO2 [m],ok,ok,ok,0,ok,Not in KEGG
MAR04497,hydracrylate [m] + NAD+ [m] --> 3-oxopropanoate [m] + H+ [m] + NADH [m],ok,ok,ok,0,ok,Lipids
MAR04741,3-hydroxypropionyl-CoA [m] + H2O [m] --> CoA [m] + H+ [m] + hydracrylate [m],ok,ok,ok,0,ok,Carbohydrates
MAR04741,3-hydroxypropionyl-CoA [m] + H2O [m] --> CoA [m] + H+ [m] + hydracrylate [m],ok,ok,ok,0,ok,Amino acids
MAR04741,3-hydroxypropionyl-CoA [m] + H2O [m] --> CoA [m] + H+ [m] + hydracrylate [m],ok,ok,ok,0,ok,Other amino acids
MAR08078,H2O [c] + OAA [c] + propanoyl-CoA [c] --> 2-methylcitrate [c] + CoA [c] + H+ [c],ok,ok,ok,0,ok,Not in KEGG
MAR09803,2.0 H+ [m] + malonyl-CoA [m] + NADPH [m] <=> H2O [m] + NADP+ [m] + 3-oxopropionyl-CoA [m],ok,ok,ok,0,ok,Not in KEGG
MAR09804,3-hydroxypropionyl-CoA [m] + NADP+ [m] <=> H+ [m] + NADPH [m] + 3-oxopropionyl-CoA [m],ok,ok,ok,0,ok,Lipids
MAR09804,3-hydroxypropionyl-CoA [m] + NADP+ [m] <=> H+ [m] + NADPH [m] + 3-oxopropionyl-CoA [m],ok,ok,ok,0,ok,Carbohydrates
MAR09804,3-hydroxypropionyl-CoA [m] + NADP+ [m] <=> H+ [m] + NADPH [m] + 3-oxopropionyl-CoA [m],ok,ok,ok,0,ok,Cofactors
MAR09804,3-hydroxypropionyl-CoA [m] + NADP+ [m] <=> H+ [m] + NADPH [m] + 3-oxopropionyl-CoA [m],ok,ok,ok,0,ok,Xenobiotics
MAR09804,3-hydroxypropionyl-CoA [m] + NADP+ [m] <=> H+ [m] + NADPH [m] + 3-oxopropionyl-CoA [m],ok,ok,ok,0,ok,Energy
MAR09804,3-hydroxypropionyl-CoA [m] + NADP+ [m] <=> H+ [m] + NADPH [m] + 3-oxopropionyl-CoA [m],ok,ok,ok,0,ok,Amino acids
MAR00718,AKG [c] + FADH2 [c] --> 2-hydroxyglutarate [c] + FAD [c],ok,ok,bad,88,bad,Carbohydrates
MAR00719,AKG [c] + H+ [c] + NADH [c] --> 2-hydroxyglutarate [c] + NAD+ [c],ok,ok,bad,88,bad,Energy
MAR00719,AKG [c] + H+ [c] + NADH [c] --> 2-hydroxyglutarate [c] + NAD+ [c],ok,ok,bad,88,bad,Amino acids
MAR01434,acetoacetyl-CoA [c] + CoA [c] <=> 2.0 acetyl-CoA [c],ok,ok,ok,0,ok,Carbohydrates
MAR01434,acetoacetyl-CoA [c] + CoA [c] <=> 2.0 acetyl-CoA [c],ok,ok,ok,0,ok,Energy
MAR01434,acetoacetyl-CoA [c] + CoA [c] <=> 2.0 acetyl-CoA [c],ok,ok,ok,0,ok,Lipids
MAR01434,acetoacetyl-CoA [c] + CoA [c] <=> 2.0 acetyl-CoA [c],ok,ok,ok,0,ok,Amino acids
MAR01434,acetoacetyl-CoA [c] + CoA [c] <=> 2.0 acetyl-CoA [c],ok,ok,ok,0,ok,Terpenoids
MAR01434,acetoacetyl-CoA [c] + CoA [c] <=> 2.0 acetyl-CoA [c],ok,ok,ok,0,ok,Xenobiotics
MAR01436,acetoacetate [c] + ATP [c] + CoA [c] --> acetoacetyl-CoA [c] + AMP [c] + PPi [c],ok,ok,ok,0,ok,Carbohydrates
MAR01436,acetoacetate [c] + ATP [c] + CoA [c] --> acetoacetyl-CoA [c] + AMP [c] + PPi [c],ok,ok,ok,0,ok,Amino acids
MAR03163,butyryl-CoA [m] + FAD [m] --> crotonyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Lipids
MAR03163,butyryl-CoA [m] + FAD [m] --> crotonyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Amino acids
MAR03163,butyryl-CoA [m] + FAD [m] --> crotonyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Carbohydrates
MAR03163,butyryl-CoA [m] + FAD [m] --> crotonyl-CoA [m] + FADH2 [m],ok,ok,ok,0,bad,Other amino acids
MAR04461,(R)-3-hydroxybutanoate [m] + NAD+ [m] <=> acetoacetate [m] + H+ [m] + NADH [m],ok,ok,ok,0,ok,Carbohydrates
MAR04604,acetoacetyl-CoA [x] + acetyl-CoA [x] + H2O [x] --> CoA [x] + H+ [x] + HMG-CoA [x],ok,ok,ok,0,ok,Carbohydrates
MAR04604,acetoacetyl-CoA [x] + acetyl-CoA [x] + H2O [x] --> CoA [x] + H+ [x] + HMG-CoA [x],ok,ok,ok,0,ok,Amino acids
MAR04604,acetoacetyl-CoA [x] + acetyl-CoA [x] + H2O [x] --> CoA [x] + H+ [x] + HMG-CoA [x],ok,ok,ok,0,ok,Terpenoids
MAR05351,2-hydroxybutyrate [c] + NAD+ [c] <=> 2-oxobutyrate [c] + H+ [c] + NADH [c],ok,ok,ok,0,ok,Carbohydrates
MAR05351,2-hydroxybutyrate [c] + NAD+ [c] <=> 2-oxobutyrate [c] + H+ [c] + NADH [c],ok,ok,ok,0,ok,Amino acids
MAR07709,(R)-3-hydroxybutanoyl-CoA [m] <=> crotonyl-CoA [m] + H2O [m],ok,ok,ok,0,ok,Not in KEGG
MAR04052,ATP [c] + ribose-5-phosphate [c] --> AMP [c] + H+ [c] + PRPP [c],ok,ok,ok,0,ok,Carbohydrates
MAR04052,ATP [c] + ribose-5-phosphate [c] --> AMP [c] + H+ [c] + PRPP [c],ok,ok,ok,0,ok,Nucleotides
MAR04304,"glucose-6-phosphate [r] + NADP+ [r] --> glucono-1,5-lactone-6-phosphate [r] + H+ [r] + NADPH [r]",bad,ok,ok,0,bad,Carbohydrates
MAR04304,"glucose-6-phosphate [r] + NADP+ [r] --> glucono-1,5-lactone-6-phosphate [r] + H+ [r] + NADPH [r]",bad,ok,ok,0,bad,Other amino acids
MAR04350,ADP [c] + H+ [c] + ribose-5-phosphate [c] <=> ATP [c] + ribose [c],ok,ok,ok,0,ok,Carbohydrates
MAR04351,ribose-5-phosphate [r] <=> ribulose-5-phosphate [r],bad,ok,ok,0,ok,Carbohydrates
MAR04351,ribose-5-phosphate [r] <=> ribulose-5-phosphate [r],bad,ok,ok,0,ok,Energy
MAR04352,ribose-5-phosphate [c] <=> ribulose-5-phosphate [c],bad,ok,ok,0,ok,Carbohydrates
MAR04352,ribose-5-phosphate [c] <=> ribulose-5-phosphate [c],bad,ok,ok,0,ok,Energy
MAR04354,ribose-1-phosphate [c] <=> ribose-5-phosphate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04354,ribose-1-phosphate [c] <=> ribose-5-phosphate [c],ok,ok,ok,0,ok,Nucleotides
MAR04398,2-deoxy-D-ribose-5-phosphate [c] <=> acetaldehyde [c] + D-glyceraldehyde 3-phosphate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04404,D-xylulose-5-phosphate [c] + erythrose-4-phosphate [c] <=> fructose-6-phosphate [c] + D-glyceraldehyde 3-phosphate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04404,D-xylulose-5-phosphate [c] + erythrose-4-phosphate [c] <=> fructose-6-phosphate [c] + D-glyceraldehyde 3-phosphate [c],ok,ok,ok,0,ok,Energy
MAR04404,D-xylulose-5-phosphate [c] + erythrose-4-phosphate [c] <=> fructose-6-phosphate [c] + D-glyceraldehyde 3-phosphate [c],ok,ok,ok,0,ok,Terpenoids
MAR04473,6-phospho-D-gluconate [r] + NADP+ [r] --> CO2 [r] + NADPH [r] + ribulose-5-phosphate [r],ok,ok,ok,0,ok,Carbohydrates
MAR04473,6-phospho-D-gluconate [r] + NADP+ [r] --> CO2 [r] + NADPH [r] + ribulose-5-phosphate [r],ok,ok,ok,0,ok,Other amino acids
MAR04474,6-phospho-D-gluconate [c] + NADP+ [c] --> CO2 [c] + NADPH [c] + ribulose-5-phosphate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04474,6-phospho-D-gluconate [c] + NADP+ [c] --> CO2 [c] + NADPH [c] + ribulose-5-phosphate [c],ok,ok,ok,0,ok,Other amino acids
MAR04476,6-phospho-D-gluconate [c] + ADP [c] + H+ [c] <=> ATP [c] + D-gluconic acid [c],ok,ok,ok,0,ok,Carbohydrates
MAR04477,D-xylulose-5-phosphate [c] <=> ribulose-5-phosphate [c],bad,ok,ok,0,bad,Carbohydrates
MAR04477,D-xylulose-5-phosphate [c] <=> ribulose-5-phosphate [c],bad,ok,ok,0,bad,Energy
MAR04501,D-xylulose-5-phosphate [c] + ribose-5-phosphate [c] <=> D-glyceraldehyde 3-phosphate [c] + sedoheptulose-7-phosphate [c],ok,ok,ok,0,ok,Carbohydrates
MAR04501,D-xylulose-5-phosphate [c] + ribose-5-phosphate [c] <=> D-glyceraldehyde 3-phosphate [c] + sedoheptulose-7-phosphate [c],ok,ok,ok,0,ok,Energy
